path_in_rawtiffs,old_row_filename,location,date,new_row_filename,reason
03-19-2026/archive.org_download_faa-visual-flight-rules-charts_Sectional_Charts_Anchorage.pdf,archive.org_download_faa-visual-flight-rules-charts_Sectional_Charts_Anchorage.tif,Anchorage,2026-03-19,acasis_sec_03-19-2026_Anchorage.zip,superseded by FAA original
03-19-2026/archive.org_download_faa-visual-flight-rules-charts_Sectional_Charts_Atlanta.pdf,archive.org_download_faa-visual-flight-rules-charts_Sectional_Charts_Atlanta.tif,Atlanta,2026-03-19,acasis_sec_03-19-2026_Atlanta.zip,superseded by FAA original
03-19-2026/archive.org_download_faa-visual-flight-rules-charts_Sectional_Charts_Cape_Lisburne.pdf,archive.org_download_faa-visual-flight-rules-charts_Sectional_Charts_Cape_Lisburne.tif,Cape Lisburne,2026-03-19,acasis_sec_03-19-2026_Cape_Lisburne.zip,superseded by FAA original
03-19-2026/archive.org_download_faa-visual-flight-rules-charts_Sectional_Charts_Chicago.pdf,archive.org_download_faa-visual-flight-rules-charts_Sectional_Charts_Chicago.tif,Chicago,2026-03-19,acasis_sec_03-19-2026_Chicago.zip,superseded by FAA original
03-19-2026/archive.org_download_faa-visual-flight-rules-charts_Sectional_Charts_Cincinnati.pdf,archive.org_download_faa-visual-flight-rules-charts_Sectional_Charts_Cincinnati.tif,Cincinnati,2026-03-19,acasis_sec_03-19-2026_Cincinnati.zip,superseded by FAA original
03-19-2026/archive.org_download_faa-visual-flight-rules-charts_Sectional_Charts_Cold_Bay.pdf,archive.org_download_faa-visual-flight-rules-charts_Sectional_Charts_Cold_Bay.tif,Cold Bay,2026-03-19,acasis_sec_03-19-2026_Cold_Bay.zip,superseded by FAA original
03-19-2026/archive.org_download_faa-visual-flight-rules-charts_Sectional_Charts_El_Paso.pdf,archive.org_download_faa-visual-flight-rules-charts_Sectional_Charts_El_Paso.tif,El Paso,2026-03-19,acasis_sec_03-19-2026_El_Paso.zip,superseded by FAA original
03-19-2026/archive.org_download_faa-visual-flight-rules-charts_Sectional_Charts_El_Paso.tif,archive.org_download_faa-visual-flight-rules-charts_Sectional_Charts_El_Paso.tif,El Paso,2026-03-19,acasis_sec_03-19-2026_El_Paso.zip,superseded by FAA original
03-19-2026/archive.org_download_faa-visual-flight-rules-charts_Sectional_Charts_Green_Bay.pdf,archive.org_download_faa-visual-flight-rules-charts_Sectional_Charts_Green_Bay.tif,Green Bay,2026-03-19,acasis_sec_03-19-2026_Green_Bay.zip,superseded by FAA original
03-19-2026/archive.org_download_faa-visual-flight-rules-charts_Sectional_Charts_Green_Bay.tif,archive.org_download_faa-visual-flight-rules-charts_Sectional_Charts_Green_Bay.tif,Green Bay,2026-03-19,acasis_sec_03-19-2026_Green_Bay.zip,superseded by FAA original
03-19-2026/archive.org_download_faa-visual-flight-rules-charts_Sectional_Charts_Halifax.pdf,archive.org_download_faa-visual-flight-rules-charts_Sectional_Charts_Halifax.tif,Halifax,2026-03-19,acasis_sec_03-19-2026_Halifax.zip,superseded by FAA original
03-19-2026/archive.org_download_faa-visual-flight-rules-charts_Sectional_Charts_Halifax.tif,archive.org_download_faa-visual-flight-rules-charts_Sectional_Charts_Halifax.tif,Halifax,2026-03-19,acasis_sec_03-19-2026_Halifax.zip,superseded by FAA original
03-19-2026/archive.org_download_faa-visual-flight-rules-charts_Sectional_Charts_Kansas_City.pdf,archive.org_download_faa-visual-flight-rules-charts_Sectional_Charts_Kansas_City.tif,Kansas City,2026-03-19,acasis_sec_03-19-2026_Kansas_City.zip,superseded by FAA original
03-19-2026/archive.org_download_faa-visual-flight-rules-charts_Sectional_Charts_Kansas_City.tif,archive.org_download_faa-visual-flight-rules-charts_Sectional_Charts_Kansas_City.tif,Kansas City,2026-03-19,acasis_sec_03-19-2026_Kansas_City.zip,superseded by FAA original
03-19-2026/archive.org_download_faa-visual-flight-rules-charts_Sectional_Charts_Ketchikan.pdf,archive.org_download_faa-visual-flight-rules-charts_Sectional_Charts_Ketchikan.tif,Ketchikan,2026-03-19,acasis_sec_03-19-2026_Ketchikan.zip,superseded by FAA original
03-19-2026/archive.org_download_faa-visual-flight-rules-charts_Sectional_Charts_Ketchikan.tif,archive.org_download_faa-visual-flight-rules-charts_Sectional_Charts_Ketchikan.tif,Ketchikan,2026-03-19,acasis_sec_03-19-2026_Ketchikan.zip,superseded by FAA original
03-19-2026/archive.org_download_faa-visual-flight-rules-charts_Sectional_Charts_Klamath_Falls.pdf,archive.org_download_faa-visual-flight-rules-charts_Sectional_Charts_Klamath_Falls.tif,Klamath Falls,2026-03-19,acasis_sec_03-19-2026_Klamath_Falls.zip,superseded by FAA original
03-19-2026/archive.org_download_faa-visual-flight-rules-charts_Sectional_Charts_Klamath_Falls.tif,archive.org_download_faa-visual-flight-rules-charts_Sectional_Charts_Klamath_Falls.tif,Klamath Falls,2026-03-19,acasis_sec_03-19-2026_Klamath_Falls.zip,superseded by FAA original
03-19-2026/archive.org_download_faa-visual-flight-rules-charts_Sectional_Charts_Lake_Huron.pdf,archive.org_download_faa-visual-flight-rules-charts_Sectional_Charts_Lake_Huron.tif,Lake Huron,2026-03-19,acasis_sec_03-19-2026_Lake_Huron.zip,superseded by FAA original
