download_link,filename,date,location,edition
https://web.archive.org/web/20240929064405/https://aeronav.faa.gov/visual/09-05-2024/tac-files/Puerto_Rico-VI_TAC.zip,web.archive.org_web_20240929064405_aeronav.faa.gov_visual_09-05-2024_tac-files_Puerto_Rico-VI_TAC.zip,2024-09-05,Puerto Rico-VI,Unknown
https://web.archive.org/web/20240927175813/https://aeronav.faa.gov/visual/09-05-2024/tac-files/San_Diego_TAC.zip,web.archive.org_web_20240927175813_aeronav.faa.gov_visual_09-05-2024_tac-files_San_Diego_TAC.zip,2024-09-05,San Diego,Unknown
https://web.archive.org/web/20240929150830/https://aeronav.faa.gov/visual/09-05-2024/tac-files/Tampa-Orlando_TAC.zip,web.archive.org_web_20240929150830_aeronav.faa.gov_visual_09-05-2024_tac-files_Tampa-Orlando_TAC.zip,2024-09-05,Tampa-Orlando,Unknown
https://web.archive.org/web/20221002171658/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Albuquerque.pdf,web.archive.org_web_20221002171658_aeronav.faa.gov_visual_09-08-2022_PDFs_Albuquerque.pdf,2022-09-08,Albuquerque,Unknown
https://web.archive.org/web/20221004042129/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Anchorage-Fairbanks_TAC.pdf,web.archive.org_web_20221004042129_aeronav.faa.gov_visual_09-08-2022_PDFs_Anchorage-Fairbanks_TAC.pdf,2022-09-08,Anchorage-Fairbanks,Unknown
https://web.archive.org/web/20221004023638/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Anchorage.pdf,web.archive.org_web_20221004023638_aeronav.faa.gov_visual_09-08-2022_PDFs_Anchorage.pdf,2022-09-08,Anchorage,Unknown
https://web.archive.org/web/20221004031429/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Atlanta.pdf,web.archive.org_web_20221004031429_aeronav.faa.gov_visual_09-08-2022_PDFs_Atlanta.pdf,2022-09-08,Atlanta,Unknown
https://web.archive.org/web/20221004024224/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Atlanta_TAC.pdf,web.archive.org_web_20221004024224_aeronav.faa.gov_visual_09-08-2022_PDFs_Atlanta_TAC.pdf,2022-09-08,Atlanta,Unknown
https://web.archive.org/web/20221004031141/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Balt-Wash_Heli.pdf,web.archive.org_web_20221004031141_aeronav.faa.gov_visual_09-08-2022_PDFs_Balt-Wash_Heli.pdf,2022-09-08,Balt-Wash,Unknown
https://web.archive.org/web/20221002154618/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Baltimore-Washington_TAC.pdf,web.archive.org_web_20221002154618_aeronav.faa.gov_visual_09-08-2022_PDFs_Baltimore-Washington_TAC.pdf,2022-09-08,Baltimore-Washington,Unknown
https://web.archive.org/web/20221004043811/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Bethel.pdf,web.archive.org_web_20221004043811_aeronav.faa.gov_visual_09-08-2022_PDFs_Bethel.pdf,2022-09-08,Bethel,Unknown
https://web.archive.org/web/20221004043847/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Billings.pdf,web.archive.org_web_20221004043847_aeronav.faa.gov_visual_09-08-2022_PDFs_Billings.pdf,2022-09-08,Billings,Unknown
https://web.archive.org/web/20221004030504/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Boston_Heli.pdf,web.archive.org_web_20221004030504_aeronav.faa.gov_visual_09-08-2022_PDFs_Boston_Heli.pdf,2022-09-08,Boston,Unknown
https://web.archive.org/web/20221004034218/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Boston_TAC.pdf,web.archive.org_web_20221004034218_aeronav.faa.gov_visual_09-08-2022_PDFs_Boston_TAC.pdf,2022-09-08,Boston,Unknown
https://web.archive.org/web/20221004031546/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Brownsville.pdf,web.archive.org_web_20221004031546_aeronav.faa.gov_visual_09-08-2022_PDFs_Brownsville.pdf,2022-09-08,Brownsville,Unknown
https://web.archive.org/web/20221002160858/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Cape_Lisburne.pdf,web.archive.org_web_20221002160858_aeronav.faa.gov_visual_09-08-2022_PDFs_Cape_Lisburne.pdf,2022-09-08,Cape Lisburne,Unknown
https://web.archive.org/web/20221004032815/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Caribbean_1_VFR.pdf,web.archive.org_web_20221004032815_aeronav.faa.gov_visual_09-08-2022_PDFs_Caribbean_1_VFR.pdf,2022-09-08,Caribbean 1 VFR,Unknown
https://web.archive.org/web/20221004043955/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Caribbean_2_VFR.pdf,web.archive.org_web_20221004043955_aeronav.faa.gov_visual_09-08-2022_PDFs_Caribbean_2_VFR.pdf,2022-09-08,Caribbean 2 VFR,Unknown
https://web.archive.org/web/20221002150551/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Charlotte.pdf,web.archive.org_web_20221002150551_aeronav.faa.gov_visual_09-08-2022_PDFs_Charlotte.pdf,2022-09-08,Charlotte,Unknown
https://web.archive.org/web/20221004030417/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Charlotte_TAC.pdf,web.archive.org_web_20221004030417_aeronav.faa.gov_visual_09-08-2022_PDFs_Charlotte_TAC.pdf,2022-09-08,Charlotte,Unknown
https://web.archive.org/web/20221002164355/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Cheyenne.pdf,web.archive.org_web_20221002164355_aeronav.faa.gov_visual_09-08-2022_PDFs_Cheyenne.pdf,2022-09-08,Cheyenne,Unknown
https://web.archive.org/web/20221004032343/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Chicago.pdf,web.archive.org_web_20221004032343_aeronav.faa.gov_visual_09-08-2022_PDFs_Chicago.pdf,2022-09-08,Chicago,Unknown
https://web.archive.org/web/20221004033500/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Chicago_Heli.pdf,web.archive.org_web_20221004033500_aeronav.faa.gov_visual_09-08-2022_PDFs_Chicago_Heli.pdf,2022-09-08,Chicago,Unknown
https://web.archive.org/web/20221004030123/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Chicago_TAC.pdf,web.archive.org_web_20221004030123_aeronav.faa.gov_visual_09-08-2022_PDFs_Chicago_TAC.pdf,2022-09-08,Chicago,Unknown
https://web.archive.org/web/20221004043452/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Cincinnati.pdf,web.archive.org_web_20221004043452_aeronav.faa.gov_visual_09-08-2022_PDFs_Cincinnati.pdf,2022-09-08,Cincinnati,Unknown
https://web.archive.org/web/20221004024830/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Cincinnati_TAC.pdf,web.archive.org_web_20221004024830_aeronav.faa.gov_visual_09-08-2022_PDFs_Cincinnati_TAC.pdf,2022-09-08,Cincinnati,Unknown
https://web.archive.org/web/20221004030635/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Cleveland_TAC.pdf,web.archive.org_web_20221004030635_aeronav.faa.gov_visual_09-08-2022_PDFs_Cleveland_TAC.pdf,2022-09-08,Cleveland,Unknown
https://web.archive.org/web/20221004032028/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Cold_Bay.pdf,web.archive.org_web_20221004032028_aeronav.faa.gov_visual_09-08-2022_PDFs_Cold_Bay.pdf,2022-09-08,Cold Bay,Unknown
https://web.archive.org/web/20221002165016/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Dallas-Ft_Worth.pdf,web.archive.org_web_20221002165016_aeronav.faa.gov_visual_09-08-2022_PDFs_Dallas-Ft_Worth.pdf,2022-09-08,Dallas-Ft Worth,Unknown
https://web.archive.org/web/20221004035821/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Dallas-Ft_Worth_Heli.pdf,web.archive.org_web_20221004035821_aeronav.faa.gov_visual_09-08-2022_PDFs_Dallas-Ft_Worth_Heli.pdf,2022-09-08,Dallas-Ft Worth,Unknown
https://web.archive.org/web/20221004031746/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Dallas-Ft_Worth_TAC.pdf,web.archive.org_web_20221004031746_aeronav.faa.gov_visual_09-08-2022_PDFs_Dallas-Ft_Worth_TAC.pdf,2022-09-08,Dallas-Ft Worth,Unknown
https://web.archive.org/web/20221004044613/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Dawson.pdf,web.archive.org_web_20221004044613_aeronav.faa.gov_visual_09-08-2022_PDFs_Dawson.pdf,2022-09-08,Dawson,Unknown
https://web.archive.org/web/20221004040920/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Denver.pdf,web.archive.org_web_20221004040920_aeronav.faa.gov_visual_09-08-2022_PDFs_Denver.pdf,2022-09-08,Denver,Unknown
https://web.archive.org/web/20221004030723/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Denver_TAC.pdf,web.archive.org_web_20221004030723_aeronav.faa.gov_visual_09-08-2022_PDFs_Denver_TAC.pdf,2022-09-08,Denver,Unknown
https://web.archive.org/web/20221004024127/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Detroit.pdf,web.archive.org_web_20221004024127_aeronav.faa.gov_visual_09-08-2022_PDFs_Detroit.pdf,2022-09-08,Detroit,Unknown
https://web.archive.org/web/20221004025411/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Detroit_Heli.pdf,web.archive.org_web_20221004025411_aeronav.faa.gov_visual_09-08-2022_PDFs_Detroit_Heli.pdf,2022-09-08,Detroit,Unknown
https://web.archive.org/web/20221004043015/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Detroit_TAC.pdf,web.archive.org_web_20221004043015_aeronav.faa.gov_visual_09-08-2022_PDFs_Detroit_TAC.pdf,2022-09-08,Detroit,Unknown
https://web.archive.org/web/20221004030811/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Dutch_Harbor.pdf,web.archive.org_web_20221004030811_aeronav.faa.gov_visual_09-08-2022_PDFs_Dutch_Harbor.pdf,2022-09-08,Dutch Harbor,Unknown
https://web.archive.org/web/20221004044207/https://aeronav.faa.gov/visual/09-08-2022/PDFs/El_Paso.pdf,web.archive.org_web_20221004044207_aeronav.faa.gov_visual_09-08-2022_PDFs_El_Paso.pdf,2022-09-08,El Paso,Unknown
https://web.archive.org/web/20221002165554/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Fairbanks.pdf,web.archive.org_web_20221002165554_aeronav.faa.gov_visual_09-08-2022_PDFs_Fairbanks.pdf,2022-09-08,Fairbanks,Unknown
https://web.archive.org/web/20221004033056/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Grand_Canyon_VFR.pdf,web.archive.org_web_20221004033056_aeronav.faa.gov_visual_09-08-2022_PDFs_Grand_Canyon_VFR.pdf,2022-09-08,Grand Canyon VFR,Unknown
https://web.archive.org/web/20221004041034/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Great_Falls.pdf,web.archive.org_web_20221004041034_aeronav.faa.gov_visual_09-08-2022_PDFs_Great_Falls.pdf,2022-09-08,Great Falls,Unknown
https://web.archive.org/web/20221004041709/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Green_Bay.pdf,web.archive.org_web_20221004041709_aeronav.faa.gov_visual_09-08-2022_PDFs_Green_Bay.pdf,2022-09-08,Green Bay,Unknown
https://web.archive.org/web/20221004033423/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Halifax.pdf,web.archive.org_web_20221004033423_aeronav.faa.gov_visual_09-08-2022_PDFs_Halifax.pdf,2022-09-08,Halifax,Unknown
https://web.archive.org/web/20221004042255/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Hawaiian_Islands.pdf,web.archive.org_web_20221004042255_aeronav.faa.gov_visual_09-08-2022_PDFs_Hawaiian_Islands.pdf,2022-09-08,Hawaiian Islands,Unknown
https://web.archive.org/web/20221004041400/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Houston.pdf,web.archive.org_web_20221004041400_aeronav.faa.gov_visual_09-08-2022_PDFs_Houston.pdf,2022-09-08,Houston,Unknown
https://web.archive.org/web/20221004042051/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Houston_Heli.pdf,web.archive.org_web_20221004042051_aeronav.faa.gov_visual_09-08-2022_PDFs_Houston_Heli.pdf,2022-09-08,Houston,Unknown
https://web.archive.org/web/20221004034614/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Houston_TAC.pdf,web.archive.org_web_20221004034614_aeronav.faa.gov_visual_09-08-2022_PDFs_Houston_TAC.pdf,2022-09-08,Houston,Unknown
https://web.archive.org/web/20221004035904/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Jacksonville.pdf,web.archive.org_web_20221004035904_aeronav.faa.gov_visual_09-08-2022_PDFs_Jacksonville.pdf,2022-09-08,Jacksonville,Unknown
https://web.archive.org/web/20221004034111/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Juneau.pdf,web.archive.org_web_20221004034111_aeronav.faa.gov_visual_09-08-2022_PDFs_Juneau.pdf,2022-09-08,Juneau,Unknown
https://web.archive.org/web/20221002164227/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Kansas_City.pdf,web.archive.org_web_20221002164227_aeronav.faa.gov_visual_09-08-2022_PDFs_Kansas_City.pdf,2022-09-08,Kansas City,Unknown
https://web.archive.org/web/20221004025538/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Kansas_City_TAC.pdf,web.archive.org_web_20221004025538_aeronav.faa.gov_visual_09-08-2022_PDFs_Kansas_City_TAC.pdf,2022-09-08,Kansas City,Unknown
https://web.archive.org/web/20221004043346/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Ketchikan.pdf,web.archive.org_web_20221004043346_aeronav.faa.gov_visual_09-08-2022_PDFs_Ketchikan.pdf,2022-09-08,Ketchikan,Unknown
https://web.archive.org/web/20221004025622/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Klamath_Falls.pdf,web.archive.org_web_20221004025622_aeronav.faa.gov_visual_09-08-2022_PDFs_Klamath_Falls.pdf,2022-09-08,Klamath Falls,Unknown
https://web.archive.org/web/20221004042417/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Kodiak.pdf,web.archive.org_web_20221004042417_aeronav.faa.gov_visual_09-08-2022_PDFs_Kodiak.pdf,2022-09-08,Kodiak,Unknown
https://web.archive.org/web/20221004024029/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Lake_Huron.pdf,web.archive.org_web_20221004024029_aeronav.faa.gov_visual_09-08-2022_PDFs_Lake_Huron.pdf,2022-09-08,Lake Huron,Unknown
https://web.archive.org/web/20221004031947/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Las_Vegas.pdf,web.archive.org_web_20221004031947_aeronav.faa.gov_visual_09-08-2022_PDFs_Las_Vegas.pdf,2022-09-08,Las Vegas,Unknown
https://web.archive.org/web/20221004033343/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Las_Vegas_TAC.pdf,web.archive.org_web_20221004033343_aeronav.faa.gov_visual_09-08-2022_PDFs_Las_Vegas_TAC.pdf,2022-09-08,Las Vegas,Unknown
https://web.archive.org/web/20220913180256/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Los_Angeles.pdf,web.archive.org_web_20220913180256_aeronav.faa.gov_visual_09-08-2022_PDFs_Los_Angeles.pdf,2022-09-08,Los Angeles,Unknown
https://web.archive.org/web/20221004033808/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Los_Angeles_Heli.pdf,web.archive.org_web_20221004033808_aeronav.faa.gov_visual_09-08-2022_PDFs_Los_Angeles_Heli.pdf,2022-09-08,Los Angeles,Unknown
https://web.archive.org/web/20221004024511/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Los_Angeles_TAC.pdf,web.archive.org_web_20221004024511_aeronav.faa.gov_visual_09-08-2022_PDFs_Los_Angeles_TAC.pdf,2022-09-08,Los Angeles,Unknown
https://web.archive.org/web/20221004044029/https://aeronav.faa.gov/visual/09-08-2022/PDFs/McGrath.pdf,web.archive.org_web_20221004044029_aeronav.faa.gov_visual_09-08-2022_PDFs_McGrath.pdf,2022-09-08,McGrath,Unknown
https://web.archive.org/web/20221002162824/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Memphis.pdf,web.archive.org_web_20221002162824_aeronav.faa.gov_visual_09-08-2022_PDFs_Memphis.pdf,2022-09-08,Memphis,Unknown
https://web.archive.org/web/20221004032856/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Memphis_TAC.pdf,web.archive.org_web_20221004032856_aeronav.faa.gov_visual_09-08-2022_PDFs_Memphis_TAC.pdf,2022-09-08,Memphis,Unknown
https://web.archive.org/web/20221004041014/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Miami.pdf,web.archive.org_web_20221004041014_aeronav.faa.gov_visual_09-08-2022_PDFs_Miami.pdf,2022-09-08,Miami,Unknown
https://web.archive.org/web/20221004044413/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Miami_TAC.pdf,web.archive.org_web_20221004044413_aeronav.faa.gov_visual_09-08-2022_PDFs_Miami_TAC.pdf,2022-09-08,Miami,Unknown
https://web.archive.org/web/20221004025322/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Minneapolis-St_Paul_TAC.pdf,web.archive.org_web_20221004025322_aeronav.faa.gov_visual_09-08-2022_PDFs_Minneapolis-St_Paul_TAC.pdf,2022-09-08,Minneapolis-St Paul,Unknown
https://web.archive.org/web/20221004031827/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Montreal.pdf,web.archive.org_web_20221004031827_aeronav.faa.gov_visual_09-08-2022_PDFs_Montreal.pdf,2022-09-08,Montreal,Unknown
https://web.archive.org/web/20221004033139/https://aeronav.faa.gov/visual/09-08-2022/PDFs/New_Orleans.pdf,web.archive.org_web_20221004033139_aeronav.faa.gov_visual_09-08-2022_PDFs_New_Orleans.pdf,2022-09-08,New Orleans,Unknown
https://web.archive.org/web/20221004042453/https://aeronav.faa.gov/visual/09-08-2022/PDFs/New_Orleans_TAC.pdf,web.archive.org_web_20221004042453_aeronav.faa.gov_visual_09-08-2022_PDFs_New_Orleans_TAC.pdf,2022-09-08,New Orleans,Unknown
https://web.archive.org/web/20221004025055/https://aeronav.faa.gov/visual/09-08-2022/PDFs/New_York.pdf,web.archive.org_web_20221004025055_aeronav.faa.gov_visual_09-08-2022_PDFs_New_York.pdf,2022-09-08,New York,Unknown
https://web.archive.org/web/20221004023245/https://aeronav.faa.gov/visual/09-08-2022/PDFs/New_York_Heli.pdf,web.archive.org_web_20221004023245_aeronav.faa.gov_visual_09-08-2022_PDFs_New_York_Heli.pdf,2022-09-08,New York,Unknown
https://web.archive.org/web/20221004041555/https://aeronav.faa.gov/visual/09-08-2022/PDFs/New_York_TAC.pdf,web.archive.org_web_20221004041555_aeronav.faa.gov_visual_09-08-2022_PDFs_New_York_TAC.pdf,2022-09-08,New York,Unknown
https://web.archive.org/web/20221004033958/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Nome.pdf,web.archive.org_web_20221004033958_aeronav.faa.gov_visual_09-08-2022_PDFs_Nome.pdf,2022-09-08,Nome,Unknown
https://web.archive.org/web/20221004033302/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Omaha.pdf,web.archive.org_web_20221004033302_aeronav.faa.gov_visual_09-08-2022_PDFs_Omaha.pdf,2022-09-08,Omaha,Unknown
https://web.archive.org/web/20221004040539/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Philadelphia_TAC.pdf,web.archive.org_web_20221004040539_aeronav.faa.gov_visual_09-08-2022_PDFs_Philadelphia_TAC.pdf,2022-09-08,Philadelphia,Unknown
https://web.archive.org/web/20221004042721/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Phoenix.pdf,web.archive.org_web_20221004042721_aeronav.faa.gov_visual_09-08-2022_PDFs_Phoenix.pdf,2022-09-08,Phoenix,Unknown
https://web.archive.org/web/20221004035851/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Phoenix_TAC.pdf,web.archive.org_web_20221004035851_aeronav.faa.gov_visual_09-08-2022_PDFs_Phoenix_TAC.pdf,2022-09-08,Phoenix,Unknown
https://web.archive.org/web/20221004035536/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Pittsburgh_TAC.pdf,web.archive.org_web_20221004035536_aeronav.faa.gov_visual_09-08-2022_PDFs_Pittsburgh_TAC.pdf,2022-09-08,Pittsburgh,Unknown
https://web.archive.org/web/20221004040014/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Point_Barrow.pdf,web.archive.org_web_20221004040014_aeronav.faa.gov_visual_09-08-2022_PDFs_Point_Barrow.pdf,2022-09-08,Point Barrow,Unknown
https://web.archive.org/web/20221004032226/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Puerto_Rico-VI_TAC.pdf,web.archive.org_web_20221004032226_aeronav.faa.gov_visual_09-08-2022_PDFs_Puerto_Rico-VI_TAC.pdf,2022-09-08,Puerto Rico-VI,Unknown
https://web.archive.org/web/20221002150129/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Salt_Lake_City.pdf,web.archive.org_web_20221002150129_aeronav.faa.gov_visual_09-08-2022_PDFs_Salt_Lake_City.pdf,2022-09-08,Salt Lake City,Unknown
https://web.archive.org/web/20221004025748/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Salt_Lake_City_TAC.pdf,web.archive.org_web_20221004025748_aeronav.faa.gov_visual_09-08-2022_PDFs_Salt_Lake_City_TAC.pdf,2022-09-08,Salt Lake City,Unknown
https://web.archive.org/web/20221004043312/https://aeronav.faa.gov/visual/09-08-2022/PDFs/San_Antonio.pdf,web.archive.org_web_20221004043312_aeronav.faa.gov_visual_09-08-2022_PDFs_San_Antonio.pdf,2022-09-08,San Antonio,Unknown
https://web.archive.org/web/20221004044641/https://aeronav.faa.gov/visual/09-08-2022/PDFs/San_Diego_TAC.pdf,web.archive.org_web_20221004044641_aeronav.faa.gov_visual_09-08-2022_PDFs_San_Diego_TAC.pdf,2022-09-08,San Diego,Unknown
https://web.archive.org/web/20221004041822/https://aeronav.faa.gov/visual/09-08-2022/PDFs/San_Francisco.pdf,web.archive.org_web_20221004041822_aeronav.faa.gov_visual_09-08-2022_PDFs_San_Francisco.pdf,2022-09-08,San Francisco,Unknown
https://web.archive.org/web/20221004043737/https://aeronav.faa.gov/visual/09-08-2022/PDFs/San_Francisco_TAC.pdf,web.archive.org_web_20221004043737_aeronav.faa.gov_visual_09-08-2022_PDFs_San_Francisco_TAC.pdf,2022-09-08,San Francisco,Unknown
https://web.archive.org/web/20221004023923/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Seattle.pdf,web.archive.org_web_20221004023923_aeronav.faa.gov_visual_09-08-2022_PDFs_Seattle.pdf,2022-09-08,Seattle,Unknown
https://web.archive.org/web/20221004042904/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Seattle_TAC.pdf,web.archive.org_web_20221004042904_aeronav.faa.gov_visual_09-08-2022_PDFs_Seattle_TAC.pdf,2022-09-08,Seattle,Unknown
https://web.archive.org/web/20221004040208/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Seward.pdf,web.archive.org_web_20221004040208_aeronav.faa.gov_visual_09-08-2022_PDFs_Seward.pdf,2022-09-08,Seward,Unknown
https://web.archive.org/web/20221004030333/https://aeronav.faa.gov/visual/09-08-2022/PDFs/St_Louis.pdf,web.archive.org_web_20221004030333_aeronav.faa.gov_visual_09-08-2022_PDFs_St_Louis.pdf,2022-09-08,St Louis,Unknown
https://web.archive.org/web/20221004042213/https://aeronav.faa.gov/visual/09-08-2022/PDFs/St_Louis_TAC.pdf,web.archive.org_web_20221004042213_aeronav.faa.gov_visual_09-08-2022_PDFs_St_Louis_TAC.pdf,2022-09-08,St Louis,Unknown
https://web.archive.org/web/20221004033730/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Tampa-Orlando_TAC.pdf,web.archive.org_web_20221004033730_aeronav.faa.gov_visual_09-08-2022_PDFs_Tampa-Orlando_TAC.pdf,2022-09-08,Tampa-Orlando,Unknown
https://web.archive.org/web/20221004031057/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Twin_Cities.pdf,web.archive.org_web_20221004031057_aeronav.faa.gov_visual_09-08-2022_PDFs_Twin_Cities.pdf,2022-09-08,Twin Cities,Unknown
https://web.archive.org/web/20221004040406/https://aeronav.faa.gov/visual/09-08-2022/PDFs/US_Gulf_Coast_Heli.pdf,web.archive.org_web_20221004040406_aeronav.faa.gov_visual_09-08-2022_PDFs_US_Gulf_Coast_Heli.pdf,2022-09-08,US Gulf Coast,Unknown
https://web.archive.org/web/20221004034506/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Washington.pdf,web.archive.org_web_20221004034506_aeronav.faa.gov_visual_09-08-2022_PDFs_Washington.pdf,2022-09-08,Washington,Unknown
https://web.archive.org/web/20221004041857/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Western_Aleutian_Islands.pdf,web.archive.org_web_20221004041857_aeronav.faa.gov_visual_09-08-2022_PDFs_Western_Aleutian_Islands.pdf,2022-09-08,Western Aleutian Islands,Unknown
https://web.archive.org/web/20221002164309/https://aeronav.faa.gov/visual/09-08-2022/PDFs/Wichita.pdf,web.archive.org_web_20221002164309_aeronav.faa.gov_visual_09-08-2022_PDFs_Wichita.pdf,2022-09-08,Wichita,Unknown
https://web.archive.org/web/20251025034721/https://aeronav.faa.gov/visual/10-02-2025/All_Files/Caribbean.zip,web.archive.org_web_20251025034721_aeronav.faa.gov_visual_10-02-2025_All_Files_Caribbean.zip,2025-10-02,Caribbean,Unknown
https://web.archive.org/web/20251025041147/https://aeronav.faa.gov/visual/10-02-2025/All_Files/Grand_Canyon.zip,web.archive.org_web_20251025041147_aeronav.faa.gov_visual_10-02-2025_All_Files_Grand_Canyon.zip,2025-10-02,Grand Canyon,Unknown
https://web.archive.org/web/20251025042543/https://aeronav.faa.gov/visual/10-02-2025/All_Files/Helicopter.zip,web.archive.org_web_20251025042543_aeronav.faa.gov_visual_10-02-2025_All_Files_Helicopter.zip,2025-10-02,Helicopter,Unknown
https://web.archive.org/web/20251025042745/https://aeronav.faa.gov/visual/10-02-2025/All_Files/Sectional.zip,web.archive.org_web_20251025042745_aeronav.faa.gov_visual_10-02-2025_All_Files_Sectional.zip,2025-10-02,Sectional,Unknown
https://web.archive.org/web/20251025041658/https://aeronav.faa.gov/visual/10-02-2025/All_Files/Terminal.zip,web.archive.org_web_20251025041658_aeronav.faa.gov_visual_10-02-2025_All_Files_Terminal.zip,2025-10-02,Terminal,Unknown
https://web.archive.org/web/20251025042107/https://aeronav.faa.gov/visual/10-02-2025/Caribbean/Caribbean_1_VFR.zip,web.archive.org_web_20251025042107_aeronav.faa.gov_visual_10-02-2025_Caribbean_Caribbean_1_VFR.zip,2025-10-02,Caribbean 1 VFR,Unknown
https://web.archive.org/web/20251025042156/https://aeronav.faa.gov/visual/10-02-2025/Caribbean/Caribbean_2_VFR.zip,web.archive.org_web_20251025042156_aeronav.faa.gov_visual_10-02-2025_Caribbean_Caribbean_2_VFR.zip,2025-10-02,Caribbean 2 VFR,Unknown
https://web.archive.org/web/20251025043426/https://aeronav.faa.gov/visual/10-02-2025/PDFs/Anchorage-Fairbanks_TAC.pdf,web.archive.org_web_20251025043426_aeronav.faa.gov_visual_10-02-2025_PDFs_Anchorage-Fairbanks_TAC.pdf,2025-10-02,Anchorage-Fairbanks,Unknown
https://web.archive.org/web/20251024201950/https://aeronav.faa.gov/visual/10-02-2025/PDFs/Balt-Wash_Heli.pdf,web.archive.org_web_20251024201950_aeronav.faa.gov_visual_10-02-2025_PDFs_Balt-Wash_Heli.pdf,2025-10-02,Balt-Wash,Unknown
